date,playgroup_num,playgroup_name,num_victories,num_losses,num_deaths,level
2023-09-04 04:04:03.254115+00:00,214,Illuminated Earth,2,0,0,Newbie
2023-09-04 05:05:04.100788+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-09-04 19:03:55.537674+00:00,249,Shimmy Shammy Hootenanny,3,0,0,Any
2023-09-05 01:54:17.262268+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-09-05 02:06:51.878484+00:00,249,Shimmy Shammy Hootenanny,0,0,4,Any
2023-09-05 13:40:12.335232+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-09-06 04:39:22.415448+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-09-06 16:20:08.381658+00:00,235,TXK private games,2,0,1,Newbie or Novice
2023-09-07 06:07:10.334703+00:00,13,Maelstrom,3,0,1,Any
2023-09-10 06:32:44.583041+00:00,13,Maelstrom,2,0,1,Newbie
2023-09-11 04:59:27.643286+00:00,214,Illuminated Earth,2,0,0,Newbie
2023-09-12 02:19:00+00:00,13,Maelstrom,3,0,1,Newbie
2023-09-13 16:04:29.349592+00:00,235,TXK private games,0,1,1,Any
2023-09-13 17:55:46.380671+00:00,235,TXK private games,2,0,0,Any
2023-09-13 18:05:46.076873+00:00,235,TXK private games,2,0,0,Any
2023-09-13 18:33:10.710321+00:00,235,TXK private games,3,0,0,Any
2023-09-13 21:44:54.852591+00:00,235,TXK private games,3,0,0,Any
2023-09-14 01:21:47.874379+00:00,13,Maelstrom,3,0,0,Newbie
2023-09-14 01:36:37.534764+00:00,13,Maelstrom,4,0,0,Novice
2023-09-14 23:25:00+00:00,201,GA5-1921,3,0,0,Any
2023-09-15 04:56:36.439179+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2023-09-15 06:36:39.330035+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-09-17 00:06:13.484336+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-09-18 00:50:40.586766+00:00,13,Maelstrom,0,3,1,Novice
2023-09-19 19:44:56.172929+00:00,13,Maelstrom,4,0,0,Newbie
2023-09-20 00:08:29.320555+00:00,235,TXK private games,0,1,1,Any
2023-09-20 00:19:41.611567+00:00,235,TXK private games,3,0,0,Any
2023-09-20 00:31:16.094363+00:00,235,TXK private games,3,0,0,Any
2023-09-20 00:53:02.382503+00:00,235,TXK private games,2,0,1,Any
2023-09-20 02:55:10.171283+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2023-09-20 13:34:34.078602+00:00,235,TXK private games,2,0,0,Any
2023-09-20 13:47:39.971322+00:00,235,TXK private games,2,0,0,Any
2023-09-20 13:51:27.152686+00:00,235,TXK private games,2,0,0,Any
2023-09-20 14:06:41.087490+00:00,235,TXK private games,1,0,2,Any
2023-09-21 02:44:33.438342+00:00,13,Maelstrom,2,0,0,Newbie
2023-09-22 01:34:00.362491+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2023-09-22 21:12:48.297671+00:00,13,Maelstrom,3,0,0,Any
2023-09-23 23:20:02.178520+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-09-25 17:27:00+00:00,235,TXK private games,0,0,1,Newbie
2023-09-26 15:34:17.684797+00:00,13,Maelstrom,4,0,0,Any
2023-09-26 20:06:21.377655+00:00,13,Maelstrom,3,0,0,Any
2023-09-27 02:48:31.642835+00:00,13,Maelstrom,3,0,0,Newbie
2023-09-28 03:56:00+00:00,13,Maelstrom,1,0,0,Any
2023-09-29 02:16:29.956014+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-09-29 13:53:16.614586+00:00,235,TXK private games,2,0,0,Any
2023-09-29 21:35:00+00:00,13,Maelstrom,4,0,0,Newbie
2023-09-29 21:47:11.915153+00:00,235,TXK private games,2,0,0,Any
2023-09-29 22:01:14.882123+00:00,235,TXK private games,2,0,0,Any
2023-09-30 23:31:41.928680+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2023-10-01 15:29:18.983210+00:00,235,TXK private games,1,0,2,Any
2023-10-02 19:01:39.476367+00:00,13,Maelstrom,0,0,2,Newbie or Novice
2023-10-03 23:07:00+00:00,201,GA5-1921,3,0,0,Any
2023-10-04 03:26:05.920363+00:00,13,Maelstrom,2,1,0,Any
2023-10-05 23:21:00+00:00,201,GA5-1921,3,0,0,Any
2023-10-08 05:09:57.364020+00:00,257,Earth Unveiled,3,0,1,Newbie
2023-10-09 04:08:06.283222+00:00,257,Earth Unveiled,3,0,0,Newbie
2023-10-10 02:42:17.171575+00:00,13,Maelstrom,0,0,2,Newbie
2023-10-12 02:48:43.577756+00:00,13,Maelstrom,3,0,1,Novice
2023-10-12 03:04:30.985463+00:00,13,Maelstrom,3,0,0,Any
2023-10-13 00:32:12.297754+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-10-13 05:49:46.756271+00:00,257,Earth Unveiled,0,1,2,Any
2023-10-13 20:13:40.183034+00:00,13,Maelstrom,0,0,6,Novice
2023-10-13 23:05:15.635398+00:00,13,Maelstrom,1,0,5,Newbie
2023-10-14 03:42:35.687312+00:00,13,Maelstrom,4,0,0,Novice
2023-10-14 20:36:50.585476+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-10-14 20:56:13.177347+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2023-10-15 05:07:36.500806+00:00,13,Maelstrom,4,0,0,Any
2023-10-15 05:13:17.746501+00:00,257,Earth Unveiled,3,0,1,Newbie
2023-10-15 20:23:35.955722+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-10-16 01:04:56.881857+00:00,13,Maelstrom,1,0,3,Seasoned
2023-10-16 04:18:44.593135+00:00,257,Earth Unveiled,4,0,0,Newbie or Novice
2023-10-16 05:07:33.897354+00:00,13,Maelstrom,2,0,0,Novice
2023-10-16 05:46:27.268924+00:00,13,Maelstrom,0,2,0,Newbie
2023-10-17 04:44:24.070221+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-10-18 03:06:19.476350+00:00,13,Maelstrom,4,0,0,Novice
2023-10-18 16:19:24.853725+00:00,235,TXK private games,0,0,0,Any
2023-10-19 00:45:00+00:00,13,Maelstrom,0,3,0,Newbie
2023-10-19 03:51:53.507416+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-10-19 04:30:19.899747+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-10-19 04:53:26.647047+00:00,13,Maelstrom,5,0,0,Any
2023-10-19 23:04:58.945169+00:00,13,Maelstrom,3,0,0,Novice
2023-10-19 23:16:28.697818+00:00,13,Maelstrom,0,2,2,Any
2023-10-20 19:11:03.031278+00:00,13,Maelstrom,2,0,0,Newbie or Novice
2023-10-21 22:16:13.058911+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-10-21 23:25:50.475640+00:00,13,Maelstrom,2,0,0,Novice
2023-10-22 00:36:10.253852+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-10-22 06:02:00+00:00,257,Earth Unveiled,3,0,1,Newbie
2023-10-22 20:13:00+00:00,13,Maelstrom,2,0,1,Newbie or Novice
2023-10-22 20:25:13.756428+00:00,13,Maelstrom,0,2,1,Newbie or Novice
2023-10-23 02:12:12.373862+00:00,13,Maelstrom,4,0,0,Seasoned
2023-10-23 21:06:29.682443+00:00,13,Maelstrom,3,0,0,Any
2023-10-24 02:23:35.158698+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-10-24 23:22:13.114460+00:00,210,Tokamak,3,0,0,Any
2023-10-24 23:36:00+00:00,201,GA5-1921,3,1,0,Any
2023-10-25 02:55:48.438645+00:00,249,Shimmy Shammy Hootenanny,2,0,0,Any
2023-10-25 03:11:29.729548+00:00,257,Earth Unveiled,3,0,0,Newbie
2023-10-26 14:54:59.103087+00:00,2,Illuminated Earth,1,0,0,Any
2023-10-26 23:25:00+00:00,201,GA5-1921,3,0,0,Any
2023-10-27 04:52:01.782382+00:00,13,Maelstrom,4,0,0,Novice
2023-10-27 23:10:39.157260+00:00,13,Maelstrom,2,1,0,Any
2023-10-28 04:40:47.706654+00:00,257,Earth Unveiled,0,3,1,Newbie
2023-10-28 19:55:43.146653+00:00,13,Maelstrom,2,0,0,Newbie
2023-10-29 01:35:00+00:00,257,Earth Unveiled,0,0,1,Newbie
2023-10-29 04:11:33.634034+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-10-29 05:16:00+00:00,13,Maelstrom,0,3,0,Newbie
2023-10-29 16:39:21.527183+00:00,13,Maelstrom,1,3,0,Any
2023-10-30 04:01:48.681711+00:00,257,Earth Unveiled,0,2,2,Newbie
2023-10-30 05:26:15.280659+00:00,13,Maelstrom,5,0,0,Any
2023-10-31 00:25:58.873225+00:00,217,placeholder,0,0,1,Any
2023-10-31 23:09:00+00:00,201,GA5-1921,3,0,0,Any
2023-11-01 03:33:10.497923+00:00,13,Maelstrom,1,0,0,Any
2023-11-01 04:50:15.975163+00:00,13,Maelstrom,2,0,0,Any
2023-11-01 21:35:30.568040+00:00,13,Maelstrom,3,0,0,Novice
2023-11-02 04:03:25.930924+00:00,13,Maelstrom,2,0,1,Seasoned
2023-11-02 05:25:20.163575+00:00,257,Earth Unveiled,3,0,1,Newbie or Novice
2023-11-04 04:08:51.821777+00:00,13,Maelstrom,4,0,0,Any
2023-11-04 04:37:46.163015+00:00,257,Earth Unveiled,2,0,1,Newbie
2023-11-04 17:29:00+00:00,268,Elite,1,0,0,Any
2023-11-04 23:50:00+00:00,268,Elite,4,0,1,Any
2023-11-05 00:58:55.385178+00:00,13,Maelstrom,0,0,1,Professional
2023-11-05 04:14:22.005933+00:00,217,placeholder,0,0,1,Newbie
2023-11-06 04:01:53.454292+00:00,13,Maelstrom,3,0,0,Any
2023-11-06 06:41:00+00:00,13,Maelstrom,3,0,0,Seasoned
2023-11-07 02:07:21.472271+00:00,13,Maelstrom,0,4,0,Novice
2023-11-07 04:36:00+00:00,13,Maelstrom,1,2,0,Any
2023-11-07 22:55:00+00:00,201,GA5-1921,3,0,0,Any
2023-11-09 04:20:53.888780+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-11-09 08:06:11.233509+00:00,257,Earth Unveiled,1,1,1,Newbie
2023-11-09 23:13:00+00:00,201,GA5-1921,3,0,0,Any
2023-11-10 04:29:32.058552+00:00,257,Earth Unveiled,2,0,1,Newbie
2023-11-10 07:55:32.288716+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2023-11-11 01:17:00+00:00,13,Maelstrom,2,0,1,Newbie or Novice
2023-11-11 05:46:15.626429+00:00,13,Maelstrom,4,0,0,Seasoned
2023-11-12 06:04:12.556246+00:00,257,Earth Unveiled,4,0,0,Newbie
2023-11-12 08:36:06.238416+00:00,13,Maelstrom,3,0,0,Newbie
2023-11-13 01:29:47.492147+00:00,257,Earth Unveiled,0,3,0,Newbie
2023-11-13 02:56:11.388168+00:00,257,Earth Unveiled,0,2,1,Newbie or Novice
2023-11-14 05:23:00.448393+00:00,13,Maelstrom,3,0,0,Seasoned
2023-11-15 03:25:39.203154+00:00,249,Shimmy Shammy Hootenanny,3,0,0,Any
2023-11-16 05:38:54.356632+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2023-11-17 01:05:10.876886+00:00,13,Maelstrom,2,0,0,Any
2023-11-17 03:26:18.614398+00:00,13,Maelstrom,0,4,0,Newbie
2023-11-18 06:36:26.434688+00:00,257,Earth Unveiled,2,0,1,Newbie
2023-11-18 07:08:05.265082+00:00,13,Maelstrom,3,0,0,Any
2023-11-19 01:55:44.657544+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2023-11-19 03:00:52.722990+00:00,13,Maelstrom,3,0,0,Any
2023-11-19 03:30:06.339716+00:00,257,Earth Unveiled,4,0,0,Newbie
2023-11-20 04:07:31.605480+00:00,13,Maelstrom,4,0,0,Novice
2023-11-20 05:18:00+00:00,257,Earth Unveiled,2,1,1,Newbie or Novice
2023-11-20 23:31:00+00:00,201,GA5-1921,4,0,0,Any
2023-11-21 19:33:24.229497+00:00,235,TXK private games,0,0,0,Any
2023-11-21 22:08:00+00:00,13,Maelstrom,5,0,0,Any
2023-11-21 23:28:00+00:00,201,GA5-1921,4,0,0,Any
2023-11-22 04:45:57.409419+00:00,13,Maelstrom,2,0,1,Any
2023-11-23 08:28:00+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2023-11-26 02:58:47.566623+00:00,13,Maelstrom,3,0,0,Novice
2023-11-27 05:15:38.362829+00:00,13,Maelstrom,0,3,0,Professional
2023-11-27 07:37:00+00:00,13,Maelstrom,3,0,2,Newbie
2023-11-28 23:36:25.387680+00:00,13,Maelstrom,2,0,0,Newbie or Novice
2023-11-29 06:06:31.617990+00:00,13,Maelstrom,5,0,0,Seasoned
2023-11-30 00:29:00+00:00,13,Maelstrom,2,0,1,Newbie
2023-11-30 04:04:17.423586+00:00,249,Shimmy Shammy Hootenanny,3,0,0,Any
2023-12-01 04:22:57.798711+00:00,13,Maelstrom,3,0,0,Seasoned
2023-12-02 03:55:33.569799+00:00,13,Maelstrom,4,0,0,Any
2023-12-02 04:50:00+00:00,257,Earth Unveiled,0,2,1,Any
2023-12-02 21:53:14.851281+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2023-12-04 03:19:00+00:00,13,Maelstrom,1,3,0,Newbie
2023-12-05 03:29:55.930371+00:00,13,Maelstrom,3,0,0,Novice
2023-12-05 23:19:00+00:00,201,GA5-1921,4,0,0,Any
2023-12-07 04:26:00+00:00,13,Maelstrom,4,0,0,Novice
2023-12-07 06:29:09.453198+00:00,13,Maelstrom,0,2,2,Newbie
2023-12-07 23:32:00+00:00,201,GA5-1921,4,0,0,Any
2023-12-08 04:37:49.156168+00:00,13,Maelstrom,3,0,0,Any
2023-12-09 07:47:00.627071+00:00,257,Earth Unveiled,4,0,0,Newbie
2023-12-10 00:08:06.634748+00:00,13,Maelstrom,0,2,0,Any
2023-12-12 23:57:00+00:00,201,GA5-1921,3,0,0,Any
2023-12-13 06:06:30.181770+00:00,257,Earth Unveiled,2,0,1,Newbie
2023-12-14 05:04:26.876124+00:00,13,Maelstrom,3,0,0,Newbie
2023-12-14 05:22:19.625983+00:00,257,Earth Unveiled,3,0,0,Newbie
2023-12-14 23:26:00+00:00,263,The Others,3,0,0,Any
2023-12-15 05:08:24.388877+00:00,13,Maelstrom,3,0,0,Seasoned
2023-12-17 02:04:39.521821+00:00,13,Maelstrom,3,1,0,Novice
2023-12-18 05:17:28.645887+00:00,13,Maelstrom,3,0,0,Seasoned
2023-12-19 22:11:00+00:00,201,GA5-1921,3,0,0,Any
2023-12-20 02:08:01.734024+00:00,13,Maelstrom,4,0,0,Seasoned
2023-12-20 02:18:24.426752+00:00,257,Earth Unveiled,1,0,1,Newbie
2023-12-21 23:40:00+00:00,201,GA5-1921,4,0,0,Any
2023-12-23 03:59:43.279387+00:00,13,Maelstrom,2,0,1,Newbie
2023-12-23 04:54:00+00:00,13,Maelstrom,0,0,0,Any
2023-12-24 03:43:00+00:00,13,Maelstrom,4,0,0,Seasoned
2023-12-27 04:35:49.687979+00:00,13,Maelstrom,0,4,0,Professional
2023-12-27 06:57:00+00:00,257,Earth Unveiled,3,0,1,Newbie
2023-12-28 00:09:49.331734+00:00,13,Maelstrom,3,0,0,Newbie
2023-12-29 01:44:18.388203+00:00,13,Maelstrom,3,0,0,Novice
2023-12-29 22:31:00+00:00,201,GA5-1921,3,0,0,Any
2023-12-30 06:51:53.619888+00:00,257,Earth Unveiled,0,2,1,Newbie
2023-12-31 00:00:20.395142+00:00,13,Maelstrom,2,0,0,Newbie
2023-12-31 05:33:00+00:00,13,Maelstrom,4,0,0,Professional
2024-01-02 04:15:05.544191+00:00,275,One-Shot Playgroup,1,1,1,Newbie
2024-01-02 20:48:00+00:00,13,Maelstrom,3,0,0,Newbie
2024-01-03 05:45:49.559096+00:00,13,Maelstrom,3,0,1,Newbie
2024-01-03 19:55:47.536223+00:00,13,Maelstrom,4,0,0,Novice
2024-01-04 00:13:00+00:00,257,Earth Unveiled,2,0,2,Newbie
2024-01-04 02:12:25.690627+00:00,13,Maelstrom,3,0,0,Novice
2024-01-04 06:45:14.784855+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-01-04 22:47:00+00:00,201,GA5-1921,4,0,0,Any
2024-01-06 23:34:00+00:00,257,Earth Unveiled,2,0,2,Any
2024-01-07 04:27:51.124474+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-01-08 01:14:00+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-01-08 03:13:58.181890+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-01-09 01:14:24.761272+00:00,257,Earth Unveiled,2,0,0,Newbie
2024-01-09 22:39:00+00:00,201,GA5-1921,4,0,0,Any
2024-01-12 04:25:17.120914+00:00,13,Maelstrom,1,0,2,Newbie
2024-01-13 07:40:22.470678+00:00,257,Earth Unveiled,2,0,2,Newbie
2024-01-14 03:34:06.865743+00:00,13,Maelstrom,3,0,1,Newbie
2024-01-14 04:05:44.846586+00:00,257,Earth Unveiled,0,3,0,Newbie
2024-01-14 07:50:49.386872+00:00,13,Maelstrom,4,0,0,Any
2024-01-15 00:48:00+00:00,257,Earth Unveiled,2,0,0,Newbie
2024-01-15 02:07:46.900683+00:00,280,Vintage,4,0,0,Any
2024-01-15 03:52:59.067162+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-01-15 20:14:00+00:00,250,Metalâ€™s Oneshot Zone,4,0,0,Any
2024-01-16 00:00:36.830410+00:00,13,Maelstrom,2,0,1,Newbie
2024-01-16 01:46:46.376004+00:00,13,Maelstrom,3,0,0,Novice
2024-01-16 22:24:00+00:00,240,Site 61-9,4,0,0,Any
2024-01-17 07:02:00+00:00,13,Maelstrom,4,0,0,Seasoned
2024-01-17 21:59:44.135118+00:00,13,Maelstrom,3,0,0,Any
2024-01-18 01:27:33.074183+00:00,13,Maelstrom,3,0,0,Newbie
2024-01-18 06:04:36.531116+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-01-18 20:00:00+00:00,201,GA5-1921,4,0,0,Any
2024-01-18 21:18:26.936372+00:00,13,Maelstrom,2,1,0,Newbie
2024-01-19 03:10:12.932723+00:00,13,Maelstrom,2,0,0,Newbie
2024-01-19 19:26:30.478403+00:00,13,Maelstrom,0,2,0,Any
2024-01-21 00:50:26.414898+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2024-01-21 17:52:00+00:00,284,Lion's Pact,0,0,0,Any
2024-01-22 04:06:09.114464+00:00,13,Maelstrom,3,0,0,Professional
2024-01-22 05:49:53.632334+00:00,13,Maelstrom,5,0,0,Newbie or Novice
2024-01-22 06:09:34.221000+00:00,13,Maelstrom,2,0,0,Newbie
2024-01-24 03:32:12.933757+00:00,13,Maelstrom,3,0,1,Newbie or Novice
2024-01-25 01:57:40.149680+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-01-26 04:16:04.833863+00:00,13,Maelstrom,3,0,0,Professional
2024-01-27 07:37:01.646038+00:00,13,Maelstrom,2,1,0,Seasoned
2024-01-27 22:33:39.253475+00:00,13,Maelstrom,3,0,0,Seasoned
2024-01-28 01:45:14.553395+00:00,13,Maelstrom,2,0,1,Any
2024-01-28 05:21:59.236679+00:00,13,Maelstrom,2,0,0,Newbie
2024-01-28 16:22:38.914013+00:00,13,Maelstrom,0,3,0,Seasoned
2024-01-28 20:08:00+00:00,13,Maelstrom,3,0,0,Novice
2024-01-29 04:20:45.919621+00:00,13,Maelstrom,0,5,0,Newbie
2024-01-29 19:35:33.097763+00:00,13,Maelstrom,2,0,0,Newbie
2024-01-30 05:19:00+00:00,13,Maelstrom,0,3,1,Newbie or Novice
2024-01-30 21:13:00+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2024-01-30 22:30:00+00:00,273,Weavers of Fate,4,0,0,Any
2024-01-31 01:07:36.228800+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-01-31 04:53:38.135347+00:00,13,Maelstrom,2,0,0,Any
2024-01-31 05:52:21.053864+00:00,257,Earth Unveiled,2,0,0,Newbie
2024-01-31 05:55:05.687209+00:00,13,Maelstrom,2,0,0,Newbie or Novice
2024-02-01 15:14:00+00:00,325,GOVERMENT,0,0,0,Any
2024-02-01 22:27:00+00:00,201,GA5-1921,4,0,0,Any
2024-02-02 03:50:53.517556+00:00,13,Maelstrom,4,0,0,Any
2024-02-03 00:35:57.508505+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-02-03 04:04:59.882413+00:00,13,Maelstrom,3,0,0,Seasoned
2024-02-03 16:28:25.738747+00:00,171,The Heavens Itself,2,0,0,Any
2024-02-04 02:12:18.882931+00:00,13,Maelstrom,0,4,0,Newbie
2024-02-04 04:13:20.342414+00:00,257,Earth Unveiled,4,0,0,Newbie
2024-02-04 06:48:20.245997+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-02-05 06:12:49.476443+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-02-06 00:07:00+00:00,13,Maelstrom,0,3,0,Novice
2024-02-06 23:21:00+00:00,201,GA5-1921,4,0,0,Any
2024-02-07 22:30:00+00:00,284,Lion's Pact,4,0,0,Any
2024-02-08 01:49:19.210434+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-02-08 22:48:00+00:00,201,GA5-1921,4,0,0,Any
2024-02-10 00:37:46.672041+00:00,257,Earth Unveiled,1,0,1,Newbie
2024-02-10 01:40:10.640349+00:00,13,Maelstrom,2,0,0,Newbie or Novice
2024-02-10 05:28:58.533034+00:00,13,Maelstrom,4,1,0,Professional
2024-02-10 07:00:17.252680+00:00,13,Maelstrom,3,0,0,Novice
2024-02-11 01:31:47.042332+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-02-11 04:44:57.937129+00:00,13,Maelstrom,3,0,0,Any
2024-02-12 03:55:01.206477+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-02-13 04:37:14.631858+00:00,13,Maelstrom,4,0,0,Novice
2024-02-13 17:38:48.196207+00:00,13,Maelstrom,3,0,0,Newbie
2024-02-14 00:39:00+00:00,201,GA5-1921,4,0,0,Any
2024-02-14 05:15:36.237529+00:00,13,Maelstrom,3,0,0,Any
2024-02-14 18:14:18.397280+00:00,13,Maelstrom,3,0,0,Any
2024-02-15 02:47:58.864866+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-02-16 03:16:16.299544+00:00,13,Maelstrom,3,0,1,Newbie
2024-02-16 23:45:56.732151+00:00,13,Maelstrom,3,0,1,Newbie
2024-02-17 02:57:00+00:00,13,Maelstrom,2,0,1,Newbie
2024-02-17 03:03:51.256193+00:00,13,Maelstrom,3,0,0,Seasoned
2024-02-17 13:07:00+00:00,304,Beyond the Veil,0,0,0,Any
2024-02-17 23:20:20.365711+00:00,313,Carbondale Contracted,2,0,0,Any
2024-02-17 23:29:36.197295+00:00,257,Earth Unveiled,3,0,0,Newbie
2024-02-17 23:42:20.221235+00:00,13,Maelstrom,3,0,0,Newbie
2024-02-18 00:19:41.022664+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-02-18 01:40:00+00:00,13,Maelstrom,0,3,0,Seasoned
2024-02-19 01:22:08.679255+00:00,13,Maelstrom,0,3,0,Newbie
2024-02-19 02:07:24.644128+00:00,13,Maelstrom,3,0,0,Novice
2024-02-19 05:35:09.468117+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-02-19 06:31:04.837671+00:00,13,Maelstrom,4,0,0,Newbie or Novice
2024-02-19 22:29:16.807922+00:00,13,Maelstrom,3,0,0,Any
2024-02-19 23:25:58.625153+00:00,13,Maelstrom,2,1,0,Newbie or Novice
2024-02-20 07:28:15.697306+00:00,13,Maelstrom,4,0,0,Newbie
2024-02-20 21:55:01.142329+00:00,13,Maelstrom,4,0,0,Seasoned
2024-02-21 05:19:41.680001+00:00,13,Maelstrom,2,0,1,Newbie
2024-02-21 05:22:50.872271+00:00,250,Metalâ€™s Oneshot Zone,3,0,0,Newbie
2024-02-21 22:59:44.478320+00:00,13,Maelstrom,3,1,0,Newbie
2024-02-22 07:33:20.467700+00:00,13,Maelstrom,0,3,1,Newbie or Novice
2024-02-22 09:04:43.906981+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-02-22 22:02:00+00:00,13,Maelstrom,4,0,0,Newbie
2024-02-22 22:58:00+00:00,201,GA5-1921,2,2,0,Any
2024-02-23 02:00:00+00:00,323,DC plus,3,0,0,Any
2024-02-24 15:46:25.342236+00:00,310,Friday Night Hunters,3,0,0,Newbie or Novice
2024-02-24 17:52:02.177146+00:00,13,Maelstrom,0,3,0,Newbie
2024-02-24 23:16:28.505137+00:00,288,Pancakes on Bacon Pancakes,4,0,0,Newbie
2024-02-25 06:47:43.153662+00:00,13,Maelstrom,3,0,0,Novice
2024-02-25 23:32:01.162281+00:00,13,Maelstrom,3,0,0,Any
2024-02-26 07:25:13.046039+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2024-02-27 00:15:44.436756+00:00,332,Kirobu Detective Agency,1,0,0,Newbie or Novice
2024-02-27 06:21:19.717690+00:00,13,Maelstrom,4,0,0,Any
2024-02-27 20:52:56.131490+00:00,13,Maelstrom,3,0,0,Seasoned
2024-02-28 01:29:00+00:00,332,Kirobu Detective Agency,2,0,0,Newbie or Novice
2024-02-28 02:06:38.515671+00:00,13,Maelstrom,4,0,0,Newbie
2024-02-28 05:09:46.794133+00:00,13,Maelstrom,0,4,0,Newbie
2024-02-28 12:15:23.522966+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-02-29 00:37:00+00:00,332,Kirobu Detective Agency,2,0,0,Any
2024-02-29 03:11:00+00:00,13,Maelstrom,4,1,0,Newbie or Novice
2024-02-29 10:04:00+00:00,334,solo,0,0,0,Any
2024-02-29 11:59:00+00:00,334,solo,1,0,0,Any
2024-02-29 23:20:00+00:00,273,Weavers of Fate,4,0,0,Any
2024-02-29 23:20:00+00:00,273,Weavers of Fate,0,0,0,Any
2024-03-01 01:55:28.776015+00:00,323,DC plus,3,0,0,Any
2024-03-01 06:01:27.313472+00:00,13,Maelstrom,3,0,0,Newbie
2024-03-01 16:21:36.450795+00:00,13,Maelstrom,1,3,0,Any
2024-03-02 23:02:43.920538+00:00,13,Maelstrom,0,3,0,Newbie or Novice
2024-03-02 23:57:01.391078+00:00,330,Pennsylvania paranormal Contractors,2,0,0,Newbie or Novice
2024-03-03 03:09:57.750556+00:00,319,The Devil's Toys,2,0,0,Any
2024-03-03 07:08:31.958421+00:00,13,Maelstrom,1,2,0,Novice
2024-03-03 16:22:50.245562+00:00,13,Maelstrom,4,0,0,Seasoned
2024-03-04 02:38:44.081742+00:00,13,Maelstrom,4,0,0,Newbie
2024-03-04 03:15:52.980649+00:00,13,Maelstrom,3,0,0,Seasoned
2024-03-04 06:15:08.466322+00:00,13,Maelstrom,3,0,0,Newbie or Novice
2024-03-04 18:43:34.239695+00:00,310,Friday Night Hunters,3,0,0,Any
2024-03-05 00:28:45.314716+00:00,13,Maelstrom,2,0,2,Newbie
2024-03-05 03:36:38.009858+00:00,13,Maelstrom,2,0,0,Any
2024-03-05 22:52:00+00:00,201,GA5-1921,4,0,0,Any
2024-03-06 03:21:48.520992+00:00,302,Daddies Kittens,2,0,0,Any
2024-03-06 21:53:08.608616+00:00,298,Pit dwellers,3,0,0,Any
2024-03-07 02:17:58.236222+00:00,13,Maelstrom,3,0,0,Newbie
2024-03-07 04:50:03.093869+00:00,287,Neo-GENIS,4,0,0,Newbie
2024-03-07 22:03:00+00:00,273,Weavers of Fate,3,0,0,Any
2024-03-08 02:43:04.540353+00:00,323,DC plus,3,0,0,Any
